Parcel_ID,O_zone,D_zone,CEP,Network,Type
59567,467,2668,PostNL,conventional,tour-based
59567,2668,1054,PostNL,conventional,tour-based
59590,134,2668,PostNL,conventional,tour-based
59590,2668,1054,PostNL,conventional,tour-based
59591,368,2668,PostNL,conventional,tour-based
59591,2668,1054,PostNL,conventional,tour-based
59621,112,2668,PostNL,conventional,tour-based
59621,2668,1055,PostNL,conventional,tour-based
59667,1058,1044,DHL,conventional,tour-based
59667,1044,1057,DHL,conventional,tour-based
59709,472,2668,PostNL,conventional,tour-based
59709,2668,1057,PostNL,conventional,tour-based
59736,486,4604,DPD,conventional,tour-based
59736,4604,1058,DPD,conventional,tour-based
59744,528,2668,PostNL,conventional,tour-based
59744,2668,1058,PostNL,conventional,tour-based
59758,73,2668,PostNL,conventional,tour-based
59758,2668,1058,PostNL,conventional,tour-based
59766,206,2668,PostNL,conventional,tour-based
59766,2668,1058,PostNL,conventional,tour-based
59796,777,2668,PostNL,conventional,tour-based
59796,2668,1059,PostNL,conventional,tour-based
59805,849,2668,PostNL,conventional,tour-based
59805,2668,1059,PostNL,conventional,tour-based
59839,602,4604,DPD,conventional,tour-based
59839,4604,1062,DPD,conventional,tour-based
59848,519,2668,PostNL,conventional,tour-based
59848,2668,1062,PostNL,conventional,tour-based
59888,288,2668,PostNL,conventional,tour-based
59888,2668,1063,PostNL,conventional,tour-based
59915,718,2668,PostNL,conventional,tour-based
59915,2668,1064,PostNL,conventional,tour-based
59926,591,1008,DHL,conventional,tour-based
59926,1008,1044,DHL,conventional,consolidated
59926,1044,1065,DHL,conventional,tour-based
59931,311,1044,DHL,conventional,tour-based
59931,1044,1065,DHL,conventional,tour-based
59932,1028,1044,DHL,conventional,tour-based
59932,1044,1065,DHL,conventional,tour-based
59936,947,1008,DHL,conventional,tour-based
59936,1008,1044,DHL,conventional,consolidated
59936,1044,1065,DHL,conventional,tour-based
59942,1050,4604,DPD,conventional,tour-based
59942,4604,1065,DPD,conventional,tour-based
59948,424,2668,PostNL,conventional,tour-based
59948,2668,1065,PostNL,conventional,tour-based
59952,310,2668,PostNL,conventional,tour-based
59952,2668,1065,PostNL,conventional,tour-based
59983,143,4604,DPD,conventional,tour-based
59983,4604,1066,DPD,conventional,tour-based
59992,821,2668,PostNL,conventional,tour-based
59992,2668,1067,PostNL,conventional,tour-based
59994,236,2668,PostNL,conventional,tour-based
59994,2668,1067,PostNL,conventional,tour-based
60006,734,4604,DPD,conventional,tour-based
60006,4604,1068,DPD,conventional,tour-based
60097,918,2668,PostNL,conventional,tour-based
60097,2668,1071,PostNL,conventional,tour-based
60175,499,4604,DPD,conventional,tour-based
60175,4604,1074,DPD,conventional,tour-based
60188,493,2668,PostNL,conventional,tour-based
60188,2668,1074,PostNL,conventional,tour-based
60211,719,2662,DHL,conventional,tour-based
60211,2662,1044,DHL,conventional,consolidated
60211,1044,1076,DHL,conventional,tour-based
60220,479,2668,PostNL,conventional,tour-based
60220,2668,1076,PostNL,conventional,tour-based
60242,84,3362,UPS,conventional,tour-based
60242,3362,1077,UPS,conventional,tour-based
60278,642,2668,PostNL,conventional,tour-based
60278,2668,1078,PostNL,conventional,tour-based
60291,732,2662,DHL,conventional,tour-based
60291,2662,1044,DHL,conventional,consolidated
60291,1044,1079,DHL,conventional,tour-based
60300,796,2662,DHL,conventional,tour-based
60300,2662,1044,DHL,conventional,consolidated
60300,1044,1079,DHL,conventional,tour-based
60319,614,2668,PostNL,conventional,tour-based
60319,2668,1079,PostNL,conventional,tour-based
60320,484,2668,PostNL,conventional,tour-based
60320,2668,1079,PostNL,conventional,tour-based
60377,564,2668,PostNL,conventional,tour-based
60377,2668,1080,PostNL,conventional,tour-based
60509,1482,2668,PostNL,conventional,tour-based
60509,2668,6955,PostNL,conventional,consolidated
60509,6955,1357,PostNL,conventional,tour-based
60512,1437,2668,PostNL,conventional,tour-based
60512,2668,6955,PostNL,conventional,consolidated
60512,6955,1357,PostNL,conventional,tour-based
60520,1392,2668,PostNL,conventional,tour-based
60520,2668,6955,PostNL,conventional,consolidated
60520,6955,1357,PostNL,conventional,tour-based
60559,1498,2668,PostNL,conventional,tour-based
60559,2668,6955,PostNL,conventional,consolidated
60559,6955,1358,PostNL,conventional,tour-based
60581,1419,2668,PostNL,conventional,tour-based
60581,2668,6955,PostNL,conventional,consolidated
60581,6955,1359,PostNL,conventional,tour-based
60622,1394,1008,DHL,conventional,tour-based
60622,1008,6767,DHL,conventional,consolidated
60622,6767,1363,DHL,conventional,tour-based
60646,1396,2668,PostNL,conventional,tour-based
60646,2668,1365,PostNL,conventional,tour-based
60664,1473,4137,FedEx,conventional,tour-based
60664,4137,1366,FedEx,conventional,tour-based
60665,1403,5514,GLS,conventional,tour-based
60665,5514,1366,GLS,conventional,tour-based
60667,1471,2668,PostNL,conventional,tour-based
60667,2668,1366,PostNL,conventional,tour-based
60694,1486,1008,DHL,conventional,tour-based
60694,1008,1369,DHL,conventional,tour-based
60732,1411,4604,DPD,conventional,tour-based
60732,4604,1370,DPD,conventional,tour-based
60759,1449,2668,PostNL,conventional,tour-based
60759,2668,1370,PostNL,conventional,tour-based
60818,1397,2668,PostNL,conventional,tour-based
60818,2668,1371,PostNL,conventional,tour-based
60821,1452,3362,UPS,conventional,tour-based
60821,3362,1371,UPS,conventional,tour-based
60860,1380,2668,PostNL,conventional,tour-based
60860,2668,1372,PostNL,conventional,tour-based
60901,1431,4604,DPD,conventional,tour-based
60901,4604,1375,DPD,conventional,tour-based
60928,1473,2668,PostNL,conventional,tour-based
60928,2668,1375,PostNL,conventional,tour-based
60933,1382,2668,PostNL,conventional,tour-based
60933,2668,1375,PostNL,conventional,tour-based
60980,1434,2668,PostNL,conventional,tour-based
60980,2668,1376,PostNL,conventional,tour-based
60989,1456,2668,PostNL,conventional,tour-based
60989,2668,1376,PostNL,conventional,tour-based
60990,1426,2668,PostNL,conventional,tour-based
60990,2668,1376,PostNL,conventional,tour-based
61055,1448,2668,PostNL,conventional,tour-based
61055,2668,1378,PostNL,conventional,tour-based
61061,1430,2668,PostNL,conventional,tour-based
61061,2668,1378,PostNL,conventional,tour-based
61062,1436,2668,PostNL,conventional,tour-based
61062,2668,1378,PostNL,conventional,tour-based
61105,1501,4604,DPD,conventional,tour-based
61105,4604,1379,DPD,conventional,tour-based
61124,1412,2668,PostNL,conventional,tour-based
61124,2668,1379,PostNL,conventional,tour-based
61128,1514,2668,PostNL,conventional,tour-based
61128,2668,1379,PostNL,conventional,tour-based
61136,1499,2668,PostNL,conventional,tour-based
61136,2668,1379,PostNL,conventional,tour-based
61247,1391,2668,PostNL,conventional,tour-based
61247,2668,1380,PostNL,conventional,tour-based
61269,1500,2668,PostNL,conventional,tour-based
61269,2668,1380,PostNL,conventional,tour-based
61277,1370,2668,PostNL,conventional,tour-based
61277,2668,1380,PostNL,conventional,tour-based
61339,1377,1008,DHL,conventional,tour-based
61339,1008,1382,DHL,conventional,tour-based
61349,1496,4604,DPD,conventional,tour-based
61349,4604,1382,DPD,conventional,tour-based
61360,1378,2668,PostNL,conventional,tour-based
61360,2668,1382,PostNL,conventional,tour-based
61365,1443,2668,PostNL,conventional,tour-based
61365,2668,1382,PostNL,conventional,tour-based
61398,1516,2668,PostNL,conventional,tour-based
61398,2668,1383,PostNL,conventional,tour-based
61455,1496,3362,UPS,conventional,tour-based
61455,3362,1384,UPS,conventional,tour-based
61481,1388,2668,PostNL,conventional,tour-based
61481,2668,1385,PostNL,conventional,tour-based
61489,1393,2668,PostNL,conventional,tour-based
61489,2668,1385,PostNL,conventional,tour-based
61501,1436,2668,PostNL,conventional,tour-based
61501,2668,1385,PostNL,conventional,tour-based
61609,1435,5514,GLS,conventional,tour-based
61609,5514,1388,GLS,conventional,tour-based
61611,1447,5514,GLS,conventional,tour-based
61611,5514,1388,GLS,conventional,tour-based
61619,1370,2668,PostNL,conventional,tour-based
61619,2668,1388,PostNL,conventional,tour-based
61626,1490,2668,PostNL,conventional,tour-based
61626,2668,1388,PostNL,conventional,tour-based
61653,1432,3362,UPS,conventional,tour-based
61653,3362,1388,UPS,conventional,tour-based
61654,1498,3362,UPS,conventional,tour-based
61654,3362,1388,UPS,conventional,tour-based
61674,1413,1008,DHL,conventional,tour-based
61674,1008,1390,DHL,conventional,tour-based
61679,1423,2668,PostNL,conventional,tour-based
61679,2668,1390,PostNL,conventional,tour-based
61726,1417,4137,FedEx,conventional,tour-based
61726,4137,1392,FedEx,conventional,tour-based
61770,1473,1008,DHL,conventional,tour-based
61770,1008,1393,DHL,conventional,tour-based
61775,1498,1008,DHL,conventional,tour-based
61775,1008,1393,DHL,conventional,tour-based
61779,1514,1008,DHL,conventional,tour-based
61779,1008,1393,DHL,conventional,tour-based
61819,1493,2668,PostNL,conventional,tour-based
61819,2668,1393,PostNL,conventional,tour-based
61873,1486,2668,PostNL,conventional,tour-based
61873,2668,1394,PostNL,conventional,tour-based
61909,1430,2668,PostNL,conventional,tour-based
61909,2668,1395,PostNL,conventional,tour-based
62032,1417,2668,PostNL,conventional,tour-based
62032,2668,1398,PostNL,conventional,tour-based
62038,1389,3362,UPS,conventional,tour-based
62038,3362,1398,UPS,conventional,tour-based
62117,1392,559,Cycloon,conventional,tour-based
62117,559,1401,Cycloon,conventional,tour-based
62180,1443,2668,PostNL,conventional,tour-based
62180,2668,1401,PostNL,conventional,tour-based
62295,1411,4604,DPD,conventional,tour-based
62295,4604,1404,DPD,conventional,tour-based
62307,1444,2668,PostNL,conventional,tour-based
62307,2668,1404,PostNL,conventional,tour-based
62313,1475,2668,PostNL,conventional,tour-based
62313,2668,1404,PostNL,conventional,tour-based
62344,1501,4604,DPD,conventional,tour-based
62344,4604,1405,DPD,conventional,tour-based
62359,1449,2668,PostNL,conventional,tour-based
62359,2668,1405,PostNL,conventional,tour-based
62365,1487,2668,PostNL,conventional,tour-based
62365,2668,1405,PostNL,conventional,tour-based
62370,1456,2668,PostNL,conventional,tour-based
62370,2668,1405,PostNL,conventional,tour-based
62386,1505,3362,UPS,conventional,tour-based
62386,3362,1405,UPS,conventional,tour-based
62393,1447,1008,DHL,conventional,tour-based
62393,1008,1406,DHL,conventional,tour-based
62403,1431,1008,DHL,conventional,tour-based
62403,1008,1406,DHL,conventional,tour-based
62417,1379,4137,FedEx,conventional,tour-based
62417,4137,1406,FedEx,conventional,tour-based
62436,1426,2668,PostNL,conventional,tour-based
62436,2668,1406,PostNL,conventional,tour-based
62440,1380,2668,PostNL,conventional,tour-based
62440,2668,1406,PostNL,conventional,tour-based
62450,1435,2668,PostNL,conventional,tour-based
62450,2668,1406,PostNL,conventional,tour-based
62465,1431,3362,UPS,conventional,tour-based
62465,3362,1406,UPS,conventional,tour-based
62475,1427,1008,DHL,conventional,tour-based
62475,1008,1407,DHL,conventional,tour-based
62501,1453,2668,PostNL,conventional,tour-based
62501,2668,1407,PostNL,conventional,tour-based
62533,1459,2668,PostNL,conventional,tour-based
62533,2668,1407,PostNL,conventional,tour-based
62559,1472,2668,PostNL,conventional,tour-based
62559,2668,1408,PostNL,conventional,tour-based
62603,1496,2668,PostNL,conventional,tour-based
62603,2668,1409,PostNL,conventional,tour-based
62621,1424,1008,DHL,conventional,tour-based
62621,1008,1410,DHL,conventional,tour-based
62643,1431,2668,PostNL,conventional,tour-based
62643,2668,1410,PostNL,conventional,tour-based
62715,1449,2668,PostNL,conventional,tour-based
62715,2668,1412,PostNL,conventional,tour-based
62767,1392,2668,PostNL,conventional,tour-based
62767,2668,1413,PostNL,conventional,tour-based
62842,1433,559,Cycloon,conventional,tour-based
62842,559,1416,Cycloon,conventional,tour-based
62872,1509,2668,PostNL,conventional,tour-based
62872,2668,1416,PostNL,conventional,tour-based
62908,1439,3362,UPS,conventional,tour-based
62908,3362,1416,UPS,conventional,tour-based
62912,1421,559,Cycloon,conventional,tour-based
62912,559,1417,Cycloon,conventional,tour-based
62967,1375,2668,PostNL,conventional,tour-based
62967,2668,1417,PostNL,conventional,tour-based
62993,1402,4604,DPD,conventional,tour-based
62993,4604,1418,DPD,conventional,tour-based
63021,1488,2668,PostNL,conventional,tour-based
63021,2668,1418,PostNL,conventional,tour-based
63030,1428,2668,PostNL,conventional,tour-based
63030,2668,1418,PostNL,conventional,tour-based
63034,1385,3362,UPS,conventional,tour-based
63034,3362,1418,UPS,conventional,tour-based
63091,1388,2668,PostNL,conventional,tour-based
63091,2668,1419,PostNL,conventional,tour-based
63095,1417,3362,UPS,conventional,tour-based
63095,3362,1419,UPS,conventional,tour-based
63101,1394,1008,DHL,conventional,tour-based
63101,1008,1420,DHL,conventional,tour-based
63134,1488,5514,GLS,conventional,tour-based
63134,5514,1421,GLS,conventional,tour-based
63149,1499,2668,PostNL,conventional,tour-based
63149,2668,1421,PostNL,conventional,tour-based
63170,1484,4604,DPD,conventional,tour-based
63170,4604,1422,DPD,conventional,tour-based
63208,1477,1008,DHL,conventional,tour-based
63208,1008,1423,DHL,conventional,tour-based
63244,1466,2668,PostNL,conventional,tour-based
63244,2668,1424,PostNL,conventional,tour-based
63248,1494,2668,PostNL,conventional,tour-based
63248,2668,1424,PostNL,conventional,tour-based
63268,1447,4137,FedEx,conventional,tour-based
63268,4137,1425,FedEx,conventional,tour-based
63271,1376,2668,PostNL,conventional,tour-based
63271,2668,1425,PostNL,conventional,tour-based
63345,1456,4137,FedEx,conventional,tour-based
63345,4137,1426,FedEx,conventional,tour-based
63392,1431,2668,PostNL,conventional,tour-based
63392,2668,1426,PostNL,conventional,tour-based
63404,1447,2668,PostNL,conventional,tour-based
63404,2668,1426,PostNL,conventional,tour-based
63435,1512,1008,DHL,conventional,tour-based
63435,1008,1427,DHL,conventional,tour-based
63443,1509,4604,DPD,conventional,tour-based
63443,4604,1427,DPD,conventional,tour-based
63455,1508,2668,PostNL,conventional,tour-based
63455,2668,1427,PostNL,conventional,tour-based
63456,1388,2668,PostNL,conventional,tour-based
63456,2668,1427,PostNL,conventional,tour-based
63457,1508,2668,PostNL,conventional,tour-based
63457,2668,1427,PostNL,conventional,tour-based
63467,1366,2668,PostNL,conventional,tour-based
63467,2668,1427,PostNL,conventional,tour-based
63503,1399,3362,UPS,conventional,tour-based
63503,3362,1428,UPS,conventional,tour-based
63532,1512,2668,PostNL,conventional,tour-based
63532,2668,1429,PostNL,conventional,tour-based
63545,1463,2668,PostNL,conventional,tour-based
63545,2668,1429,PostNL,conventional,tour-based
63553,1459,2668,PostNL,conventional,tour-based
63553,2668,1429,PostNL,conventional,tour-based
63564,1487,559,Cycloon,conventional,tour-based
63564,559,1430,Cycloon,conventional,tour-based
63621,1379,2668,PostNL,conventional,tour-based
63621,2668,1430,PostNL,conventional,tour-based
63721,1421,4137,FedEx,conventional,tour-based
63721,4137,1431,FedEx,conventional,tour-based
63732,1386,5514,GLS,conventional,tour-based
63732,5514,1431,GLS,conventional,tour-based
63742,1452,2668,PostNL,conventional,tour-based
63742,2668,1431,PostNL,conventional,tour-based
63771,1412,2668,PostNL,conventional,tour-based
63771,2668,1431,PostNL,conventional,tour-based
63875,1372,1008,DHL,conventional,tour-based
63875,1008,1432,DHL,conventional,tour-based
63917,1370,4604,DPD,conventional,tour-based
63917,4604,1432,DPD,conventional,tour-based
63959,1486,2668,PostNL,conventional,tour-based
63959,2668,1432,PostNL,conventional,tour-based
63978,1382,2668,PostNL,conventional,tour-based
63978,2668,1432,PostNL,conventional,tour-based
63982,1380,2668,PostNL,conventional,tour-based
63982,2668,1432,PostNL,conventional,tour-based
63998,1489,2668,PostNL,conventional,tour-based
63998,2668,1432,PostNL,conventional,tour-based
64027,1512,3362,UPS,conventional,tour-based
64027,3362,1432,UPS,conventional,tour-based
64038,1502,3362,UPS,conventional,tour-based
64038,3362,1432,UPS,conventional,tour-based
64059,1357,6767,DHL,conventional,tour-based
64059,6767,1008,DHL,conventional,consolidated
